grant_id,name_std,acreage,year,county_text,raw_entry,issues
VIII_B_16427,John Boyd Ass'ee,0.0,1780.0,,"JOHN BOYD Ass'ee of ISRAEL
CHISTIAN [CHRISTIAN] who was
Ass'ee of sd MORDECAI DEBNAM, by
Survey 21 Jul 1774, 1,000 acs.
Kentuckey Co. on Elk horn Cr. a North
br. of Kentuckey and about 20 miles
from the same being on the S side the
Ohio Riv. and about 90 miles from the
Mouth of the Kentuckey Riv., by a
Draft, on a flat Ridge, adj. John Draper;
23 Jun 1780, Sth year of the
Commonwealth, p.361. in consideration
of Military Service performed by
Mordecai Debnam in the late War
between great Britain and France
according to the Terms of the King of
Great Britains Proclamation of 1763.",county_text
VIII_B_16442,James Hickman Brother And Heir At Law To The Sd Richard Hickman Dec'd,0.0,1780.0,,"JAMES HICKMAN brother and heir at
Law to the Sd RICHARD HICKMAN
Dec'd, by survey 29 May 1775, 2,000
acs. Kentuckey Co. on Boons Cr., adj. a
tract of Land Mark'd for William
Robinson; 8 Jul 1780, p.391. in
consideration of Military Service
performed by Richard Hickman as a
Lieutenant During the late war between
Great Britain and France according to
the terms of the King of Great Britians
Proclamation of 1763. [Margin note:
James Hickman Assignee of Richard
Hickman]",county_text
VIII_B_16460,William Page,,1775.0,Albemarle,"WILLIAM PAGE, by Survey 17 Jan
1775, 253% acs. Albemarle Co. on the
brs. of the great Byrd Cr.; adj. Reubin
Francis, William Burges, Colo. John
Payne & William Clark; 17 Jul 1780,
p.428. A.C. of 25 Shill. Sterl.",acreage
VIII_B_16465,Robert Johnson,300.0,1768.0,,"ROBERT JOHNSON, 300 acs. by
Survey 18 Apr 1768, Amhurst Co. on the
brs. of Merrewethers Br. of Rockfish
Riv., adj. James Martin Junr.; 14 Jul
1780, p.437. A.C. of 30 Shill. Sterl.
[Regranted Charles Bridgwater in GB 41
p.143 dated 2 April 1799 surveyed 18
August 1797]",county_text
VIII_B_16466,William Hart Of Surry Co.,438.0,1775.0,,"WILLIAM HART of Surry Co., 438 acs.
by Survey 10 Jun 1775 in sd Co. on the
N side of Black Water Sw. being a
Pocoson; adj. Lewis Long, Charles Kea,
Anthony Digge, Dionysias
Oliver/Olliver, a piece of Kings Land,
Richard Drewit, John Brown & Jesse
Little; 20 Jul 1780, p.439. A.C. of £2.85
Sterl. Including 2 Surveys made by
Charles Judkins and the sd William Hart
20 Mar 1775.",county_text
VIII_C_16473,Bfs Ies Sss,,1780.0,,"BFS IES
SSS,
Grant BooK C
1 Sep 1780 to 1 Mar 1781",acreage;county_text
VIII_C_16478,Daniel Mitchel,395.0,1780.0,,"DANIEL MITCHEL, by Survey made 1
Dec 1756, 395 acs. Hallifax Co. on the
brs. of Childres cr., up Snake horn br.;
adj. John Treble, Benjamin Hubbard &
Charles Bostick; 1 Sep 1780, p.5. A.C.
of 40 Shill. ster].",county_text
VIII_C_16589,John Taylor Ass'ee Of David Frame,67.0,1770.0,,"JOHN TAYLOR Ass'ee of DAVID
FRAME, 67 acs. by Survey 11 Dec 1770
in Botetout Co. on Stony run the Waters
of James Riv., Beginning on the Side of
a Spurr of the Mountain, on a high Spurr
of the Mountain, adj. William Caldwells
L; 1 Feb 1781, p.181. A.C. of 10 Shill.
Sterl.",county_text
VIII_C_16656,John Sturdivant,,1772.0,Prince George,"JOHN STURDIVANT, 16% acs. by
Survey 25 Feb 1772 in Pr. Geo. Co. adj.
John Lovesay, Edward Davenport,
William Lovesay & sd Sturdivant; 1 Feb
1781, p.277. A.C. of 5 Shill. Sterl.",acreage
VIII_C_16680,John Grammar,,1781.0,Dinwiddie,"JOHN GRAMMAR, a Certain lot or
parcel of land containing One Acres in
Dinwiddie Co. And in the new town of
Peters burg laid down in a platt of Sd
town Number 19; 13 Mar 1781, p.313.
in Consideration of the Sum of £2,215
Current money of Virginia paid unto
Kennon Jones Gent. Escheator for
Dinwiddie Co. .... which sd lott or One
Acre was lately the property of Daniel
Fraser a British Subject And was Sold by
the sd Kennon Jones escheator as
aforesaid unto the sd John Grammar
Agreable to two Acts of Assembly passed
in 1779 the one Intittled an Act
concerning escheats and forfeitures from
British subjects the other Intittled an Act
concerning escheators.",acreage
VIII_C_16699,John Slaughter,400.0,1781.0,,"JOHN SLAUGHTER, 400 acs. more or
less in Culpepper Co. Broomfield parrish
in the Gourd Vine fork of Rappahanock
riv., on aridge, adj. Colo. John Slaughter,
Green & Serjeant; 1 Mar 1781, p.339. in
Consideration of the Sum of £7,000 paid
by John Slaughter unto Joseph Wood
Escheator for Culpepper Co. ... late the
property of John Serjeant a British
Subject and was Sold by the said Joseph
Wood unto the aforesaid John Slaughter
agreable to two Acts of Assembly passed
in 1779 the one Intitiled an Act
Concerning Escheats and for-feitures
Jrom British Subjects the Other Intittled
an Act Concerning Escheators.",county_text
VIII_C_16701,Richard Jones,87.0,1780.0,,"RICHARD JONES, 87 acs. by survey 26
May 1780 in Norfork [sic] Co., Along the
road that leads to Bear Quarter; 1 Mar
1781, p.342. A.C. of 10 Shill. Sterl.",county_text
VIII_C_16756,Richard Napier,,1781.0,Albemarle,"RICHARD NAPIER, 199% acs.
Albemarle Co. on both sides Smiths br.;
adj. Joseph Fitzpatrick Junior, Henry
Martin & Benjamin Bryant; 1 Mar 1781,
p.438. A.C. of £1 Sterl.",acreage
VIII_C_16810,John Jones,,1752.0,Sussex,"JOHN JONES, 46 by survey 25 Nov
1752 in Sussex Co. formerly Surry on the
N side of Nottoway riv.; adj. William
Harper, the sd Jones & Peter Green dec'd;
1 Mar 1781, p.525. A.C. of 5 Shill. Sterl.",acreage
VIII_D_16846,Roger Atkinson §ass'ee,209.0,1771.0,,"ROGER ATKINSON §ass'ee of
RICHARD ANDREWS, 209 acs. by
Survey 25 Oct 1771 in Hallifax Co. on
the draughts of Bluewing, crossing
Mulberry br., adj. John Gill & Roger
Atkinson; 20 Jul 1780, p.21. A.C. of 25
Shill. Sterl.",county_text
VIII_D_16977,Francis Grimes,,1773.0,Henry,"FRANCIS GRIMES, 272% acs. by
Survey 10 Nov 1773 in Henry Co.
formerly Pittsylvania on both sides of
Gobling Town Cr., adj. Tittle & Tilues
lines; 1 Sep 1780, p.166. A.C. of 30
Shill. Sterl.",acreage
VIII_D_17078,Patrick Napier Ass'ee Of Ashford Napier,,1778.0,Fluvanna,"PATRICK NAPIER Ass'ee of
ASHFORD NAPIER, 73% acs. by survey
18 Mar 1778 in Fluvanna Co. adj.
Bryant, Haden & Champion; 1 Sep 1780,
p.307. A.C. of 10 Shill. Sterl.",acreage
VIII_D_17082,Alexander Henderson Of Fairfax Co.,5.0,1780.0,,"ALEXANDER HENDERSON of Fairfax
Co., 2 certain Lots or parcels of Land
containing % an Acre in the town of
Colchester Numbered in the Plan of the
Town 5 and 38; bounded by Fairfax
street on the S, by the River Occaquan on
the W, by Lots Number 2 and 4 on the N,
and by Lot Number 14 on the E; 19 Oct
1780, p.313. in consideration of the sum
of £6,600 Current Money of Virginia
paid unto Hector Ross Gentleman
Escheator for Fairfax Co. being Lateley
the property of Glasford and Henderson
Subjects of Great Britain and was Sold
by the sd Hector Ross Gentleman
Escheator for the sd Co. unto the sd
Alexander Henderson with Lots and
Houses and Appurtenances Appurtaining
the sd Lot being lately the Propety of
Glasford and Henderson by Virtue of an
agreeable to two late Acts of General
Assembly passed in 1779 the one Entitled
an Act Concerning Escheators and
forfeitures from British Subjects and the
other Intituled an Act concerning
Escheators.",county_text
VIII_D_17170,William Thompson,358.0,1774.0,,"WILLIAM THOMPSON, 358 acs. by an
Inclusive Survey bearing date 1 Mar
1774 in Pittyslyvania Co. on the Brs. of
Potters Cr.; adj. Nowlin, Raysois Line,
Coffey & the sd Thompson; 1 Feb 1781,
p.404. A.C. of 40 Shill. Sterl.",county_text
VIII_D_17179,Joseph Dennis,112.0,1770.0,,"JOSEPH DENNIS, 112 acs. by Survey 9
May 1770 in Bottetourt Co. on the W end
of the short hill in the fork of James Riv.,
by arun; 1 Feb 1781, p.414. A.C. of 15
Shill. Sterl.",county_text
VIII_D_17180,William Lewis,170.0,1763.0,,"WILLIAM LEWIS, 170 acs. by Survey
13 Apr 1763 in Bottetourt Co. in the Gap
that leads from Sweet Spring to Second
creek in the South fork of Dunlops cr.
and Joining the upper end of his Land, up
the Spurs of the Mountain; 1 Feb 1781,
p.416. A.C. of £1 Sterl.",county_text
VIII_D_17182,Joseph Mason,110.0,1775.0,,"JOSEPH MASON, 110 acs. by Survey 21
Apr 1775 in Bottetourt Co. on back Cr.
between Masons old place, John
Bowmans and Samuel Montgomery's
Survey; 1 Feb 1781, p.417. A.C. of 15
Shill. Sterl.",county_text
VIII_D_17184,Joseph Mason,63.0,1775.0,,"JOSEPH MASON, 63 acs. by Survey 21
Apr 1775 in Bottetourt Co. on the Waters
of Back cr. between Masons old place
and Samuel Montgomery, on a Ridge; 1
Feb 1781, p.420. A.C. of 10 Shill. Sterl.",county_text
VIII_D_17186,Samuel Reed,76.0,1772.0,,"SAMUEL REED, 76 acs. by Survey 20
Oct 1772 in Bottetourt Co. on Back Cr. a
br. of Roanoke, adj. the tract he Lives on,
in a bottom; 1 Feb 1781, p.422. A.C. of
10 Shill. Sterl.",county_text
VIII_D_17187,William Walker,165.0,1772.0,,"WILLIAM WALKER, 165 acs. by
Survey 15 Oct 1772 in Bottetourt Co. on
the South fork of Pattersons Cr. a br. of
James Riv., Beginning near Crawfords
Line; 1 Feb 1781, p.423. A.C. of £1
Sterl.",county_text
VIII_D_17189,William Walker,250.0,1772.0,,"WILLIAM WALKER, 250 acs. by
Survey 21 Sep 1772 in Bottetourt Co. on
the waters of Craigs Cr. a br. of James
Riv., Beginning on a hill side near the
Mill cr., on the top of a mountain; 1 Feb
1781, p.427. A.C. of 25 Shill. Sterl.",county_text
VIII_D_17190,William Neely Ass'ee Of Robert Alsup,138.0,1771.0,,"WILLIAM NEELY Ass'ee of ROBERT
ALSUP, 138 acs. by Survey 11 Jun 1771
in Bottetourt Co. on the brs. of Back Cr.
the waters of Ronoak, on a hill side by
the fall of arun; 1 Feb 1781, p.428. A.C.
of 15 Shill. Sterl.",county_text
VIII_D_17196,Samuel Mcelhenny,375.0,1778.0,,"SAMUEL McELHENNY, 375 acs. by
Survey 27 Feb 1778 in Bottetourt Co. on
big run a br. of back Cr., and including
part of a Survey made for Robert
McElheny 20 Apr 1775, to a Double
Dogwood and Swith Wasel corner to the
old Survey, adj. the old Lines, on a dry
Run, Crossing the old Survey; 1 Feb
1781, p.437. A.C. of 40 Shill. Sterl.",county_text
VIII_D_17220,,,,,"PATRICK BAISON Ass'ee of LEWIS
GARRETT who was Ass'ee of JOSEPH",name_std;acreage;year;county_text
VIII_D_17232,Thomas Johnson,,1779.0,Hanover,"THOMAS JOHNSON, 27% acs. by
Survey 8 Dec 1779 in Hanover Co. on
the N side of Chickahomy sw., down
Turkey hill tr. to an Elbow in the br., in
the Low grounds of Chickahomony Sw.;
1 Feb 1781, p.487. A.C. of 5 Shill. Sterl.",acreage
VIII_D_17253,Jordan Anderson,,1780.0,Prince Edward,"JORDAN ANDERSON, 63% acs. by
Survey 6 Mar 1780 in Pr. Edward Co. on
the brs. of falling cr.; adj. John Anderson,
Bries and Hills Line, Stone & William
Thaxton; 1 Feb 1781, p.508. A.C. of 10
Shill. Sterl.",acreage
VIII_D_17270,William Shelton,,1779.0,Albemarle,"WILLIAM SHELTON, 20% acs. by
Survey 19 Oct 1779 in Albemarle Co. on
the S side Mechums riv. and on the
waters thereof, adj. John Gillum/Gilliam
& James Coleman; 1 Feb 1781, p.525.
A.C. of 5 Shill. Sterl.",acreage
VIII_D_17278,William Bradley Ass'ee Of Sd John Miller Bell,,1781.0,,"WILLIAM BRADLEY ass'ee of sd
JOHN MILLER BELL, a Certain Lott or
parcel of Land containing % an Acre in
the Town of Fairfax in Culpeper Co.; 12
Mar 1781, p.534. in consideration of the
Sum of £5,750 Current Money of the
Commonwealth of Virginia paid by John
Miller Bell to Joseph Wood Escheator for
Culpeper Co. Lately the Property of
Andrew Cockran and Company British
Subjects and was Sold by the sd Joseph
Wood Escheator as aforesd unto the sd
John Miller Bell and by him assigned to
the sd William Bradley agreeable to two
Acts of assembly passed in the year 1779
the one Intitled an Act Concerning
Escheats and forfeitures from British
Subjects the other Intitled an Act
concerning Escheators.",acreage;county_text
VIII_D_17279,Francis Hodge Ass'ee Of Francis Craven,,1779.0,Albemarle,"FRANCIS HODGE Ass'ee of FRANCIS
CRAVEN, 151% acs. by Survey 29 Sep
1779 in Albemarle Co. on the S side
Rivanna Riv. and on some of the N brs.
of Moore's cr.; adj. Nathaniel Haggard,
Joseph Woodson & William Terrell
Lewis; 1 Feb 1781, p.535. A.C. of 15
Shill. Sterl.",acreage
VIII_D_17281,William Shelton,,1779.0,Albemarle,"WILLIAM SHELTON, 92% acs. by
Survey 20 Oct 1779 in Albemarle Co. on
the S side Mechums riv. and on the
waters thereof; adj. John Gillum/Gillium,
Gamiliel Bailey, John Ellingon, Josiah
Wallace & William Shelton; 1 Feb 1781,
p.537. A.C. of 10 Shill. Sterl.",acreage
VIII_D_17288,William Stokes,,1777.0,Lunenburg,"WILLIAM STOKES, 9% acs. by Survey
8 Mar 1777 in Lunenburg Co. on the brs.
of Reedy cr.; adj. Dozer, his own Line &
Abanathey; 1 Feb 1781, p.544. A.C. of 5
Shill. Sterl.",acreage
VIII_D2_17389,John Crawford,,1780.0,Rockingham,"JOHN CRAWFORD, 363% acs. by
Survey 6 May 1780 in Rockingham Co.
on both sides Brira br., in a Hollow, on a
red bank; adj. sd Crawford, Welden,
James Divers, Thomas King, Donelsons
survey & Malcoms |.; 1 Mar 1781, p.695.
A.C. of £2 Sterl.",acreage
VIII_D2_17399,Griffin Peart,0.0,1774.0,,"GRIFFIN PEART, 2,000 acs. by Survey
30 Jun 1774 in Fincastle Co. on Elk horn
cr. the waters of Ohio, by a Small cr., adj.
Charles Lewis; 1 Mar 1781, p.714. in
Consideration of Military Service
performed by Griffin Peart as an Ensign
in the late war between Great Britain and
France and agreable to the Governors
warrant and his Majesties proclamation
of Oct 1763.",county_text
VIII_D2_17482,James Harris,77.0,1756.0,,"JAMES HARRIS, 77 acs. by Survey 13
Mar 1756 in Alblemarle Co. on the N
Side Moremans riv., adj. John Jameson &
John Mullin; 10 Apr 1781, p.856. A.C.
of 10 Shill. Sterl.",county_text
VIII_E_17576,William Sikes,,1775.0,Norfolk,"WILLIAM SIKES, 31% acs. Norfolk Co.
in the Green sea; 1 May 1775, p.20. 5
Shill.",acreage
VIII_E_17588,Charles Rudder,,1775.0,Norfolk,"CHARLES RUDDER, 369% acs.
Norfolk Co.; adj. Thomas Nash Senior,
Thomas Nash, John Jameson, Samuel
Barrington, Hugh McCoy & Jonathan
Stokes; 1 May 1775, p.34. 40 Shill.",acreage
VIII_E_17592,John Lewis,0.0,1774.0,,"JOHN LEWIS, 2,000 acs. by Survey 30
Jun 1774 in Kentuckey Co. on Elk Horn
Cr. the Waters of Ohio, adj. Leroy
Griffin & Hugh Mercer; 14 Jul 1780,
p.39. in Consideration of Military
Service performed by John Lewis
According to the terms of the King of
Great Britains Proclamation of 1763.",county_text
VIII_E_17593,Andrew Lewis,0.0,1775.0,,"ANDREW LEWIS, Esquire, 2,000 acs.
by Survey 8 Jul 1775 in Kentuckey Co.
on Sinking Cr. about 8 or 9 Miles from
Kentucky River and nearly a North
Course from Harwoods Landing, by a
draught, on a Rise; 17 Jul 1780, p.39. in
Consideration of Military Service
performed by Andrew Lewis Esquire
According to the terms of the King of
Great Britains Proclamation of 1763.",county_text
VIII_E_17595,Andrew Lewis,100.0,1774.0,,"ANDREW LEWIS, Esquire, as ass'ee of
MATTHEW ROBERT & GEORGE
HARNES, 100 acs. by Survey 4 Nov
1774 in Greenbrier Co. on the NE side of
the Great Kanawa about 5 Miles above
the Mouth on the lower side of Rock
Castle Run, to a double Lynn [tree] by
some Large Rocks; 14 Jul 1780, p.41. in
Consideration of Military Service
performed by George Harnes & William
Roberts According to the terms of the
King of Great Britains Proclamation of
1763.",county_text
VIII_E_17596,Charles Lewis To Whom He Devised The Same By His Last Will & Testament,0.0,1774.0,,"CHARLES LEWIS to whom he devised
the same by his Last Will & Testament,
2,000 acs. by Survey 28 Jun 1774 in
Kentuckey Co. on the Waters of Elk
horn a br. of the Kentuckey Riv.; adj. the
Lands of Griffin Peart, John Ashley &
Hugh Mercer; 14 Jul 1780, p.42. in
Consideration of Military Service
performed by Charles Lewis According
to the terms of the King of Great Britains
Proclamation of 1763.",county_text
VIII_E_17597,George Washington & Andrew Lewis,250.0,1775.0,,"GEORGE WASHINGTON &
ANDREW LEWIS, 250 acs. by Survey
26 May 1775 in Greenbrier Co. on the E
side of the Great Kanhawa Including the
buring Springs, Beginning by a Noal by
a Run, by the Path; 14 Jul 1780, p.43. in
Consideration of Military Service
performed by George Washington &
Andrew Lewis Esquire According to the
terms of the King of Great Britains
Proclamation of 1763.",county_text
VIII_E_17599,Thomas Bowyer,0.0,1774.0,,"THOMAS BOWYER, 1,000 acs. by
Survey date 2 Jun 1774 in Kentuckey
Co. near the Falls of the Ohio; adj. John
Connelly, Charles Warrantstaff & Arthur
Campbell; 14 Jul 1780, p.45. in
Consideration of Military Service
performed by Thomas Bowyer, Gent.
According to the terms of the King of
Great Britains Proclamation of 1763 and
also of the A.C. of £5 Sterl. paid into the
Treasury of this Commonwealth.
MATTHEW RITCHIE & WILLIAM
BRUCE ass'ee of BURTON LUCAS,
1,307 acs. by Survey 28 Jan 1775 in
Yohogania Co. on the Waters of Shirtees
Cr., Beginning on a Ridge; adj. Rankins,
William Price & Marcus Stephinson; 20
Jul 1780, p.46. in Consideration of
Military Service performed by Barton
Lucas According to the terms of the King
of Great Britains Proclamation of 1763.",county_text
VIII_E_17618,,,,,"RICHARD HIGHT Ass'ee of WYATT
WILLIAMS Heirs at Law of JOHN
WILLIAMS Dec'd and also Ass'ee of
ISAAC BROWN Heir at Law of",name_std;acreage;year;county_text
VIII_E_17620,David Robinson,0.0,1776.0,,"DAVID ROBINSON, 1,000 acs. by
Survey 16 May 1776 in Fincastle Co.
now Kentuckey on a br. of the
Kentuckey Riv. which empties about 4
or 5 Miles below Boonsborough; 20 Jul
1780, p.68. in Consideration of Military
Service Performed by David Robinson
According to the terms of the King of
Great Britains Proclamation of 1763 also
of the Ancient Composition of £5 Sterl.
paid into the Treasury of this
Commonwealth.",county_text
VIII_E_17695,John Murchie,,1780.0,,"JOHN MURCHIE, % Acre, one Lott or
Parcel of Land in Chesterfeild Co. in the
Town of Manchester Laid down in a
platt of the sd Town Number 238, adj.
the lands of the Honble. Archibald Cary
Esquire &c.; 20 Jul 1780, p.149. in
Consideration of the Sum of £17,000
Current Money of Virginia paid unto
Jessee Cogbill Escheator for Chesterfeild
Co. by John Murchie... which was the
Property of William Cuningham and Co.
British Subjects and was sold by the sd
Jesse Cogbill Escheator as aforesd unto
the sd John Murchie Agreable to two
Acts of Assembly passed in the year 1779
the One Intituled an Act Concerning
Escheats and Forfeitures from British
Subjects the other Intituled an Act
Concerning Escheators.",acreage;county_text
